student_id,standard,subject,parent_involvement,term_marks,study_time,quiz_accuracy,assignment_score,attendance_rate,total_attendance_days,video_completion,practice_attempts,session_consistency,pause_frequency,rewind_frequency,extracurricular_hours,discipline_incidents,engagement_score,risk_level
5352,11th,English,Medium,40,179,0.2650846740512107,86,0.6914223591225541,152,0.32758207909551484,13,6,10,3,0,0,0.543032831638206,MEDIUM
5353,11th,English,High,94,47,0.7063614347415863,62,0.8234191561255961,181,0.9181184379392225,7,6,5,2,15,3,0.5232473751756891,MEDIUM
5354,12th,Science,Low,25,86,0.9239836599374046,49,0.49269836966983727,108,0.584259392129695,15,3,2,8,10,1,0.5483704235185447,MEDIUM
5355,11th,Computer Science,Low,74,18,0.3915352734091928,35,0.7757045250267149,170,0.9725295124408267,3,6,5,2,0,0,0.45301180497633076,MEDIUM
5356,11th,Computer Science,Medium,99,45,0.9103704742797564,90,0.7943058417754003,174,0.1690019601305088,2,3,10,3,3,1,0.1542674507188702,MEDIUM
5357,12th,Science,Low,95,55,0.554878833873755,58,0.8938907298936929,196,0.4031428308811327,4,6,1,2,5,1,0.28792379901911974,MEDIUM
5358,10th,Computer Science,Low,34,228,0.38512461984909174,60,0.6754824576125587,148,0.44332330907295636,13,1,1,7,3,2,0.6546626569625159,HIGH
5359,9th,History,High,30,144,0.9068574116003782,50,0.7543036033166239,165,0.7573786480725218,7,7,6,7,1,1,0.5882847925623421,MEDIUM
5360,11th,Computer Science,Low,58,91,0.12883354009275536,68,0.4421341670734292,97,0.2916660321375524,8,6,7,7,16,1,0.344666412855021,HIGH
5361,10th,Computer Science,Medium,93,81,0.1252169661455294,32,0.8157313630885159,179,0.43781126804431403,0,1,6,4,0,2,0.28312450721772564,HIGH
5362,11th,Computer Science,Medium,70,224,0.6398466437856997,60,0.8868882058480947,195,0.9195782895618325,3,3,4,6,12,2,0.7064979824913997,MEDIUM
5363,11th,History,Low,56,78,0.8170756455972108,47,0.7156164223304915,157,0.20309579532012612,15,5,3,2,11,3,0.3852383181280505,MEDIUM
5364,9th,Computer Science,Medium,68,149,0.7763916766942957,83,0.3809721236619387,83,0.7707916005927994,5,2,7,7,1,3,0.5736499735704531,MEDIUM
5365,11th,History,High,76,282,0.17152255301644498,38,0.51900014941836,114,0.7322366004647225,5,4,8,1,18,1,0.7355613068525557,HIGH
5366,9th,Science,High,84,159,0.955226074180202,91,0.6328602557079029,139,0.21745456893469814,12,1,6,7,11,2,0.4589818275738793,MEDIUM
5367,9th,Mathematics,Low,36,155,0.7327571838737641,44,0.7740136739819838,170,0.7196416186317179,8,2,0,5,3,1,0.6011899807860206,MEDIUM
5368,9th,Science,Low,82,155,0.9542008483549651,57,0.5242289755056577,115,0.6128054103780187,0,6,3,1,17,1,0.4517888308178742,MEDIUM
5369,10th,Mathematics,High,33,201,0.3961879830766919,22,0.8882037359373798,195,0.3587701034296763,14,3,3,5,1,0,0.5981747080385372,MEDIUM
5370,12th,Science,Medium,57,116,0.7245452151845356,21,0.5602528539557825,123,0.38002707554729764,12,2,9,1,0,1,0.4666774968855858,MEDIUM
5371,10th,Mathematics,Low,44,153,0.8739448720601367,24,0.3299854435628725,72,0.849693047802186,14,2,2,2,12,2,0.7305438857875411,MEDIUM
5372,12th,Mathematics,Low,56,118,0.44241780083886395,80,0.8557960916688845,188,0.3079134876395996,13,7,3,4,4,0,0.4538320617225065,MEDIUM
5373,12th,English,Medium,75,198,0.9683739268917131,39,0.7509562186577288,165,0.5615024764849069,4,7,8,0,18,0,0.5419343239272961,MEDIUM
5374,9th,Mathematics,Low,26,262,0.3384935120984869,95,0.8613695463114883,189,0.7130347635728771,9,6,0,8,0,2,0.7545472387624842,MEDIUM
5375,11th,Mathematics,Medium,30,183,0.3840522634190986,57,0.5442228692868254,119,0.21691152490316876,0,2,1,2,1,3,0.3307646099612675,HIGH
5376,9th,English,Medium,93,147,0.9282957189643348,99,0.3123411345068521,68,0.939118484094683,5,3,6,0,13,2,0.6383140603045399,MEDIUM
5377,11th,Computer Science,Medium,97,165,0.9726937718524329,55,0.35162704656047955,77,0.334570883525547,8,7,8,5,8,0,0.4604950200768855,MEDIUM
5378,12th,Computer Science,Medium,54,74,0.35667617347463476,65,0.37826054649057905,83,0.3869514307028964,14,1,6,0,7,2,0.44011390561449193,HIGH
5379,9th,English,Medium,55,235,0.22275103567857263,56,0.863603304708991,189,0.6995041642983316,3,4,0,2,10,2,0.633134999052666,HIGH
5380,11th,History,High,89,271,0.7831498687395378,73,0.5110043280521102,112,0.17037248242252012,9,5,6,6,3,3,0.5494823263023414,MEDIUM
5381,10th,Mathematics,Medium,71,178,0.9366987396704034,40,0.9985289565957238,219,0.664851420926755,9,1,5,3,2,1,0.6232739017040354,MEDIUM
5382,11th,Mathematics,High,88,282,0.6406422793316872,40,0.8308718775478197,182,0.9244269641671754,15,4,0,8,4,2,0.9457707856668702,MEDIUM
5383,9th,English,Medium,61,50,0.671067058965622,89,0.7208084671631623,158,0.3241814997712823,8,3,0,6,13,1,0.30300593324184627,MEDIUM
5384,10th,English,Low,90,74,0.7866490007550702,79,0.9885335883974973,217,0.4257169541061424,2,4,1,4,9,2,0.2956201149757903,MEDIUM
5385,11th,History,High,34,143,0.2377763369572674,55,0.5214164318215625,114,0.309100561769132,10,3,5,8,5,2,0.44764022470765275,HIGH
5386,11th,Computer Science,Low,40,187,0.9761220068452654,96,0.4159308983848198,91,0.8368918740216407,6,4,3,2,9,3,0.6640900829419896,MEDIUM
5387,11th,Science,Medium,20,122,0.4278964462557353,30,0.8160910787559206,179,0.25084704115401973,4,7,3,7,10,2,0.31633881646160794,HIGH
5388,11th,Computer Science,Medium,87,250,0.6654163833480363,50,0.4946583651527491,108,0.4119654118922713,9,1,5,7,19,3,0.6181194980902419,MEDIUM
5389,11th,Mathematics,Low,30,295,0.5217544184499936,56,0.9727258496467299,213,0.640919639282623,0,6,8,3,7,2,0.6497011890463825,MEDIUM
5390,10th,English,Medium,29,129,0.5213628817883604,79,0.9916485185751196,218,0.4640989893993993,6,6,0,0,3,0,0.4376395957597598,MEDIUM
5391,12th,History,Low,64,251,0.7324699349077493,80,0.9484830765177477,208,0.15892238305637024,7,6,1,3,17,0,0.49156895322254807,MEDIUM
5392,10th,Computer Science,Medium,75,179,0.995196068985029,86,0.9613332340366814,211,0.9529486008535833,14,3,7,8,19,3,0.8065127736747667,LOW
5393,10th,History,Medium,38,109,0.6931538654463564,48,0.7309583721914519,160,0.4041103975827097,5,2,7,0,13,2,0.3736441590330839,HIGH
5394,10th,Computer Science,High,61,77,0.8146532184154617,86,0.7844830546980408,172,0.5010860914883001,0,6,10,2,2,0,0.3031011032619867,MEDIUM
5395,12th,Mathematics,Low,60,1,0.12485445153604312,98,0.3659723104408861,80,0.25079080168302925,8,3,10,7,11,2,0.2083163206732117,HIGH
5396,9th,Science,Medium,39,275,0.8293846321583365,90,0.8341351118100822,183,0.8788152151413309,6,7,5,2,14,3,0.7981927527231991,MEDIUM
5397,12th,History,Low,46,289,0.3699782935914675,86,0.4414443541538261,97,0.3622859090781504,13,3,5,1,7,2,0.7035810302979268,MEDIUM
5398,10th,History,High,31,296,0.21403166053119838,35,0.8882282417930678,195,0.11784073905951606,5,4,7,0,13,1,0.5084696289571399,HIGH
5399,11th,Science,Low,97,168,0.20200067690293527,64,0.973072274427701,214,0.3847623243291254,3,3,1,8,5,3,0.41790492973165017,HIGH
5400,11th,History,High,83,239,0.711887332752664,53,0.4486643404158313,98,0.9856537160796064,2,4,1,2,13,3,0.7395948197651758,MEDIUM
5401,10th,History,Low,57,22,0.9978551524364949,63,0.35462178232393493,78,0.2321585855334957,3,7,0,6,3,1,0.16219676754673162,MEDIUM
5402,11th,Computer Science,Low,85,293,0.6995755885356097,97,0.6387230974875229,140,0.12808223918967468,0,1,5,2,19,2,0.4418995623425366,MEDIUM
5403,10th,Computer Science,High,77,171,0.3361133350600981,61,0.8540845603638163,187,0.6203580312060845,8,3,5,7,5,0,0.5828098791491004,MEDIUM
5404,11th,Science,Medium,30,285,0.2829753739026457,54,0.8394481189604659,184,0.4344998918207573,1,2,5,8,15,3,0.5671332900616363,HIGH
5405,12th,Mathematics,Medium,49,192,0.5733613893412366,94,0.7877729539596089,173,0.8154777692894064,15,2,10,7,16,3,0.7821911077157626,MEDIUM
5406,9th,History,Medium,83,168,0.15853536941563298,49,0.8744871931643188,192,0.7586989874728528,1,1,1,4,1,0,0.5408129283224744,MEDIUM
5407,9th,Mathematics,Low,67,117,0.45939774963446844,72,0.42249184681660684,92,0.2668771252898439,2,7,6,1,17,2,0.28941751678260424,HIGH
5408,12th,Science,Low,59,5,0.6996114136052087,77,0.7563564305201622,166,0.6081690746395898,13,6,2,5,12,0,0.42326762985583594,MEDIUM
5409,12th,Science,Medium,87,131,0.9708960482276358,47,0.7239755211283548,159,0.1291924067104764,12,2,0,7,19,2,0.38634362935085725,MEDIUM
5410,10th,Computer Science,Low,40,92,0.4830881030340447,34,0.40740220663178517,89,0.4955304053210293,0,4,0,1,15,1,0.3208788287950784,HIGH
5411,10th,History,Low,24,250,0.28020154636657596,57,0.5900989494469833,129,0.7426478997715218,9,3,8,5,12,0,0.750392493241942,MEDIUM
5412,10th,English,Medium,55,9,0.8356261630355059,69,0.8967708035166833,197,0.4734629128789931,2,5,2,6,13,3,0.22805183181826394,MEDIUM
5413,11th,Science,High,26,50,0.7697795723745549,32,0.980261262833712,215,0.2061587330381448,3,7,7,8,17,0,0.18913015988192458,MEDIUM
5414,10th,History,Low,79,293,0.8737334993842695,54,0.7658011243041463,168,0.15538022829041867,8,3,9,8,7,3,0.5594854246495009,MEDIUM
5415,12th,Mathematics,Low,75,128,0.2932468547886029,43,0.9453587293903709,207,0.868293504803059,4,7,6,1,4,1,0.5713174019212236,MEDIUM
5416,9th,Computer Science,Low,50,248,0.4643489762648516,84,0.3924344614083921,86,0.902194263954202,10,7,1,0,8,2,0.8248777055816807,MEDIUM
5417,11th,Mathematics,Low,44,101,0.9833989939507337,37,0.9825423679500629,216,0.4087832330960198,5,3,1,6,14,3,0.3648466265717413,MEDIUM
5418,10th,Science,High,75,82,0.24223808779873618,77,0.3234545494264994,71,0.24775509216767766,12,5,3,5,8,0,0.36843537020040446,MEDIUM
5419,11th,Science,Medium,100,190,0.704305737239894,45,0.6690814914297709,147,0.980754591811799,0,6,1,3,19,1,0.6456351700580529,MEDIUM
5420,11th,Mathematics,Low,98,142,0.3134660153925376,48,0.5037058306295734,110,0.5912774232410896,2,7,4,8,9,3,0.45251096929643586,HIGH
5421,10th,Science,Medium,93,236,0.5501431056542899,91,0.8697363747493665,191,0.5289895393442421,13,2,9,0,17,0,0.6995958157376968,LOW
5422,11th,History,Low,53,286,0.8204586812161192,63,0.45228054246825744,99,0.7674469726539511,6,2,6,6,13,1,0.7683121223949139,MEDIUM
5423,9th,Science,High,63,276,0.5397274473002371,24,0.30807102571319717,67,0.25198240547922546,6,3,1,4,17,0,0.5487929621916903,HIGH
5424,12th,Computer Science,Medium,26,290,0.8249335239807191,52,0.5902266214653352,129,0.6219907510635198,9,2,8,4,15,2,0.7554629670920746,MEDIUM
5425,12th,History,High,70,168,0.48370141489631135,24,0.3448755983665114,75,0.90114612076683,12,7,0,5,4,3,0.7444584483067321,MEDIUM
5426,9th,English,Low,44,143,0.9994176368830295,55,0.5030647984314243,110,0.12076163734407275,11,7,1,1,9,0,0.38563798827096246,MEDIUM
5427,11th,Science,High,47,183,0.49224541079818906,96,0.7506233841666887,165,0.7056457361668887,15,4,6,2,19,1,0.7262582944667555,MEDIUM
5428,10th,Science,High,61,44,0.23444153077404378,100,0.5062922236315961,111,0.5962815601762649,11,7,4,8,5,2,0.4438459574038393,MEDIUM
5429,11th,Computer Science,Low,46,242,0.46168256408432407,32,0.47205525912486285,103,0.955720706027006,14,4,0,3,8,0,0.8916216157441358,MEDIUM
5430,9th,Computer Science,Low,56,267,0.7683338661780071,44,0.4088469641492377,89,0.33282865892999247,12,5,3,5,15,3,0.649131463571997,MEDIUM
5431,11th,Mathematics,Medium,74,252,0.8631439819827657,77,0.3946205918591629,86,0.8730024777337356,0,7,7,2,10,1,0.6852009910934943,MEDIUM
5432,12th,Mathematics,Low,57,288,0.5140929692586361,21,0.6681001612269934,146,0.37808713169495645,8,3,4,2,19,1,0.6419015193446493,MEDIUM
5433,11th,Mathematics,Medium,75,211,0.6350291569525957,55,0.77705491606043,170,0.486877218456617,0,6,1,8,17,2,0.4760842207159802,MEDIUM
5434,9th,Computer Science,High,53,176,0.8604010610436612,44,0.6169132440149449,135,0.29195880828804555,6,4,8,8,4,0,0.43145018998188495,MEDIUM
5435,12th,Mathematics,High,48,20,0.8321915619984878,53,0.3865221693334953,85,0.8772319142069585,11,1,0,2,8,2,0.5242260990161167,MEDIUM
5436,11th,Mathematics,Medium,67,51,0.6919515148250195,31,0.7534294096650683,165,0.2758686945882489,11,2,0,2,10,1,0.32501414450196625,MEDIUM
5437,11th,English,Low,91,232,0.8335243938257694,38,0.6899853288251467,151,0.873111693938091,1,6,9,5,8,3,0.671911344241903,MEDIUM
5438,12th,Mathematics,Low,96,122,0.6183196825317733,56,0.5668928186858129,124,0.5100520443134928,8,3,4,0,3,1,0.4733541510587305,MEDIUM
5439,10th,Science,High,65,99,0.10418335203275259,20,0.5310328139882095,116,0.8515769444351386,11,4,8,4,7,0,0.6192974444407222,MEDIUM
5440,12th,Computer Science,Medium,56,213,0.13714010596200088,79,0.42820702380509934,94,0.33803970319887855,11,5,5,8,4,1,0.5658825479462181,MEDIUM
5441,10th,History,High,22,134,0.9818275593143647,86,0.40240962118201984,88,0.2194571272340859,8,4,4,8,2,3,0.3731161842269677,MEDIUM
5442,9th,English,High,97,217,0.2304928378024347,68,0.5371401861280896,118,0.5994651384639117,8,1,5,7,3,3,0.6357860553855648,MEDIUM
5443,9th,Computer Science,Low,96,87,0.4640647679411165,98,0.3291417868724187,72,0.558493360350145,3,4,5,5,15,2,0.379397344140058,MEDIUM
5444,12th,Computer Science,Medium,69,279,0.9404301475089711,65,0.6056391889609152,133,0.4209466402031794,5,3,8,8,12,1,0.6070453227479384,MEDIUM
5445,12th,Science,High,40,39,0.2755355362597445,67,0.7211017504994551,158,0.6965392766845729,12,5,8,2,2,0,0.4906157106738292,MEDIUM
5446,9th,Mathematics,Low,67,239,0.8594122100198507,87,0.9591579927050233,211,0.18562854588176042,11,7,4,8,3,3,0.5395847516860375,MEDIUM
5447,10th,Science,High,77,135,0.8364408113436314,38,0.7380797002944159,162,0.6598009674236165,1,5,3,7,0,3,0.4572537203027799,MEDIUM
5448,9th,Mathematics,High,50,181,0.9876966890962057,59,0.7368532327991298,162,0.29058048415021326,2,1,0,0,7,0,0.3842321936600854,MEDIUM
5449,12th,Mathematics,Low,26,264,0.3535136502833516,25,0.5620903639225239,123,0.21605910041916743,5,3,5,8,8,1,0.5050903068343336,HIGH
5450,9th,Computer Science,Low,76,258,0.3837928198421313,99,0.3933220093967356,86,0.9186473621128204,0,1,6,7,4,3,0.7114589448451283,MEDIUM
5451,12th,Mathematics,Medium,55,181,0.9125902009520078,82,0.6128563572790895,134,0.5138161850384512,6,1,6,7,11,2,0.5268598073487138,MEDIUM
5452,12th,English,High,43,20,0.31067115328205164,54,0.7190734233472598,158,0.787075184429222,1,1,0,5,8,3,0.3548300737716888,HIGH
5453,9th,English,Medium,43,195,0.5931108612883982,91,0.8068235176590628,177,0.18020523560366544,7,4,5,8,3,0,0.4254154275747995,MEDIUM
5454,10th,English,Low,75,211,0.7366104632719506,80,0.8782607417268016,193,0.15171839020547503,4,2,7,7,16,1,0.3953540227488567,MEDIUM
5455,11th,Computer Science,Low,80,15,0.3446958207365971,24,0.47914966444768503,105,0.5453669916289584,6,4,2,1,11,3,0.3181467966515834,HIGH
5456,9th,Science,High,96,201,0.9445716509002829,56,0.4688540526595212,103,0.38399603639061775,7,3,0,5,12,3,0.5149317478895805,MEDIUM
5457,11th,History,Medium,89,217,0.6991277932665283,95,0.6957099041731627,153,0.10441656325853438,2,6,6,7,10,1,0.3577666253034138,MEDIUM
5458,9th,Mathematics,Medium,47,92,0.14242537744284256,30,0.6962106281941005,153,0.26496518040898026,5,1,3,5,16,1,0.2953194054969254,HIGH
5459,11th,History,High,51,132,0.22216377813482252,59,0.452563457691942,99,0.29689796394141216,11,1,4,8,14,2,0.44142585224323155,HIGH
5460,10th,Science,High,96,138,0.27170341308240725,84,0.7112327172458912,156,0.35965571907798444,8,2,1,4,8,3,0.4345289542978605,MEDIUM
5461,10th,Science,Medium,97,156,0.32046162759410474,27,0.5421151949820764,119,0.889782019339016,3,5,6,7,3,2,0.6039128077356064,MEDIUM
5462,9th,Computer Science,Low,64,69,0.7576096330264928,30,0.747520443215043,164,0.4785422780187718,9,1,0,1,11,2,0.4034169112075087,MEDIUM
5463,12th,English,Low,88,14,0.1800417202799213,90,0.5037312995705412,110,0.7114891514293781,6,4,3,4,2,0,0.3832623272384179,MEDIUM
5464,11th,English,High,87,234,0.41553520504852104,77,0.7146042544501034,157,0.11655648339537968,15,7,7,0,19,3,0.5586225933581519,MEDIUM
5465,12th,Science,Medium,97,211,0.9202449909952015,67,0.837817028865846,184,0.832533110094581,14,1,6,4,16,1,0.8010132440378325,LOW
5466,12th,Computer Science,Medium,37,289,0.6010009177033037,32,0.9861111429913565,216,0.31629604977677556,0,3,6,6,6,2,0.5118517532440436,HIGH
5467,12th,Computer Science,Medium,94,59,0.33894690745468214,79,0.93774763953023,206,0.37813539601939117,11,7,6,0,6,0,0.3765874917410898,MEDIUM
5468,10th,Mathematics,Low,21,251,0.9613506668322789,68,0.6524771231292166,143,0.1407307887883347,6,2,4,2,11,0,0.47095898218200055,MEDIUM
5469,9th,English,Low,22,1,0.3198843027718142,86,0.6418443583223326,141,0.46872361537625384,8,6,10,5,9,3,0.29548944615050154,HIGH
5470,9th,Science,Medium,48,235,0.9145896591408785,26,0.6063900041550241,133,0.8673190954660406,9,5,9,0,7,0,0.7802609715197496,MEDIUM
5471,10th,History,Medium,67,18,0.7531927062531,96,0.3194254185920469,70,0.44086083230826023,7,6,2,2,8,0,0.29367766625663744,MEDIUM
5472,10th,English,High,84,48,0.7664689332629075,44,0.4161681482403832,91,0.9177447436807532,3,3,9,7,13,3,0.47109789747230135,MEDIUM
5473,9th,Mathematics,High,61,77,0.7884453865614545,42,0.34143236181283904,75,0.8807028428734137,15,4,6,8,5,2,0.6549478038160321,MEDIUM
5474,12th,Computer Science,Medium,25,27,0.5559123808514883,70,0.7874485593427245,173,0.15576484869489338,2,6,7,6,18,0,0.12497260614462402,HIGH
5475,11th,Science,Medium,78,47,0.8331208534024019,66,0.5892642551527159,129,0.37474474940363145,6,3,6,3,14,2,0.2925645664281193,MEDIUM
5476,11th,English,Low,100,95,0.8525737879772413,24,0.34463891464578666,75,0.9193755767657146,12,6,5,6,19,2,0.6544168973729526,MEDIUM
5477,11th,History,Medium,38,164,0.4244380495085054,32,0.783402554357709,172,0.12682804822720284,11,1,8,6,19,2,0.4160645526242145,HIGH
5478,12th,Mathematics,High,71,175,0.4603100663947378,61,0.7511051039795607,165,0.7892274561478836,0,2,10,6,6,1,0.5490243157924868,MEDIUM
5479,9th,Mathematics,Low,80,72,0.8998810466851233,24,0.803973981483348,176,0.9157851812361404,7,1,5,7,7,3,0.5556474058277896,MEDIUM
5480,10th,English,High,21,28,0.5722563343865719,42,0.7198838824330984,158,0.7934422585022441,13,2,4,3,2,3,0.5280435700675643,MEDIUM
5481,9th,History,High,98,156,0.8802491463476821,81,0.41307769196309885,90,0.769432885305317,11,4,10,3,10,2,0.6624398207887936,MEDIUM
5482,12th,Mathematics,Low,42,278,0.6640925155820266,20,0.34297460841951816,75,0.8590201980554348,0,3,5,8,3,0,0.7142747458888407,HIGH
5483,10th,Science,High,38,282,0.6342109810741381,93,0.871998679158926,191,0.6992106049288102,6,6,9,7,1,1,0.7356842419715242,MEDIUM
5484,12th,Mathematics,Medium,89,6,0.1278828579500757,73,0.4510662992761062,99,0.4807865699046745,5,2,3,3,0,1,0.2669812946285365,HIGH
5485,11th,History,High,69,181,0.35010495805667485,91,0.679770468331928,149,0.15647999620154968,9,3,5,5,6,3,0.42392533181395325,MEDIUM
5486,11th,Computer Science,Low,80,108,0.5518518822120864,22,0.639651910312531,140,0.8091707005130013,7,7,3,8,11,1,0.561001613538534,MEDIUM
5487,12th,Computer Science,Low,38,205,0.6285854549212309,83,0.9447367783055598,207,0.9147282751368023,5,6,4,5,7,2,0.705891310054721,MEDIUM
5488,10th,English,Low,41,233,0.6673910761006607,70,0.6867078325980088,151,0.5604278153978802,4,7,5,4,12,2,0.5881711261591521,MEDIUM
5489,10th,History,High,22,186,0.7446005425104554,21,0.7060118197710055,155,0.579259427010211,8,7,0,6,5,3,0.5863704374707511,MEDIUM
5490,9th,Mathematics,Medium,24,7,0.6906100890642687,68,0.5236535236010689,115,0.4629582857314609,3,2,5,1,6,3,0.23451664762591773,HIGH
5491,11th,Mathematics,Low,86,52,0.8637190366562203,50,0.9710862912380629,213,0.871194349750473,6,1,5,7,19,1,0.49781107323352264,MEDIUM
5492,9th,Computer Science,Medium,79,198,0.3659233085987621,93,0.7286616710174643,160,0.1133229735672221,5,2,0,6,5,0,0.3759958560935555,MEDIUM
5493,9th,Computer Science,Low,58,136,0.6774129870993032,99,0.30348626851388066,66,0.6620936946536666,9,2,6,5,11,1,0.5661708111948001,MEDIUM
5494,12th,Science,Medium,47,258,0.14604356277664418,22,0.6892575846144743,151,0.916671787982864,15,5,9,2,6,3,0.9106687151931456,HIGH
5495,12th,Computer Science,Medium,20,171,0.5321710695898251,54,0.5547057718136408,122,0.19290009297904065,5,6,4,8,9,2,0.37182670385828287,HIGH
5496,9th,Science,Medium,41,85,0.3412296693567033,55,0.32247854300918255,70,0.9632480836581891,10,6,7,1,6,2,0.6319659001299424,MEDIUM
5497,11th,Mathematics,Low,64,45,0.4427984334652265,83,0.6020848498549591,132,0.9709103476316027,11,7,4,3,14,0,0.5950308057193078,MEDIUM
5498,12th,Science,High,70,185,0.41919647658846315,51,0.8414965418650409,185,0.9368100686405386,4,4,9,1,1,0,0.6747240274562155,MEDIUM
5499,9th,Science,High,100,155,0.15438760943737395,37,0.6526526205694536,143,0.5162914863747303,1,6,4,5,7,1,0.4265165945498921,HIGH
5500,9th,English,High,70,8,0.519981220676238,53,0.7476213602979962,164,0.4446730027290676,3,1,1,6,16,2,0.22853586775829374,HIGH
